name	bin	coverage	relative	mean
bin_137	137	1.181718789727943	1.0217328908923324	1.1565828997595318
bin_138	138	1.174599542334096	1.0155774761829093	1.1565828997595318
bin_139	139	1.168039664378337	1.0099057012006551	1.1565828997595318
bin_140	140	1.1845410628019324	1.0241730731521395	1.1565828997595318
bin_141	141	1.1877447241291634	1.0269430097713796	1.1565828997595318
bin_142	142	1.1664886854818204	1.0085647001389595	1.1565828997595318
bin_143	143	1.1618357487922706	1.0045416969538725	1.1565828997595318
bin_144	144	1.1537503178235444	0.9975509045338848	1.1565828997595318
bin_145	145	1.145944571573862	0.9908019319774817	1.1565828997595318
bin_146	146	1.1536486142893465	0.9974629700380359	1.1565828997595318
bin_147	147	1.1551995931858632	0.9988039710997316	1.1565828997595318
bin_148	148	1.149071955250445	0.9935059177248354	1.1565828997595318
bin_149	149	1.1592423086702264	1.0022993673097256	1.1565828997595318
bin_150	150	1.1693618103229086	1.011048849646691	1.1565828997595318
bin_151	151	1.1917111619628782	1.0303724551094868	1.1565828997595318
bin_152	152	1.2015255530129672	1.0388581339589056	1.1565828997595318
bin_153	153	1.1998220188151538	1.0373852311534366	1.1565828997595318
bin_154	154	1.2188914314772439	1.0538729491251053	1.1565828997595318
bin_155	155	1.22883295194508	1.0624685460943353	1.1565828997595318
bin_156	156	1.2193999491482328	1.0543126216043497	1.1565828997595318
bin_157	157	1.215484363081617	1.0509271435141672	1.1565828997595318
bin_158	158	1.2170099160945842	1.0522461609519007	1.1565828997595318
bin_159	159	1.215484363081617	1.0509271435141672	1.1565828997595318
bin_160	160	1.212458682939232	1.0483110922626624	1.1565828997595318
bin_161	161	1.1968471904398679	1.0348131471498563	1.1565828997595318
bin_162	162	1.1897533689295703	1.0286797160643955	1.1565828997595318
bin_163	163	1.1738367658276125	1.0149179674640427	1.1565828997595318
bin_164	164	1.1529875413170607	0.9968913958150181	1.1565828997595318
bin_165	165	1.144978387998983	0.9899665542669173	1.1565828997595318
bin_166	166	1.1273328248156624	0.9747099192371331	1.1565828997595318
bin_167	167	1.123442664632596	0.9713464247709125	1.1565828997595318
bin_168	168	1.1386473429951691	0.9844926319003232	1.1565828997595318
bin_169	169	1.1485888634630053	0.9930882288695531	1.1565828997595318
bin_170	170	1.159445715738622	1.0024752363014233	1.1565828997595318
bin_171	171	1.168421052631579	1.0102354555600888	1.1565828997595318
bin_172	172	1.162420544113908	1.0050473203050037	1.1565828997595318
bin_173	173	1.1557589626239513	0.9992876108269007	1.1565828997595318
bin_174	174	1.1573607932875667	1.0006725791365207	1.1565828997595318
bin_175	175	1.14930078820239	0.9937037703404954	1.1565828997595318
bin_176	176	1.1475718281210272	0.9922088839110641	1.1565828997595318
bin_177	177	1.1585812356979406	1.0017277930867077	1.1565828997595318
bin_178	178	1.1607170099160946	1.0035744174995345	1.1565828997595318
bin_179	179	1.164047800661073	1.006454272238586	1.1565828997595318
bin_180	180	1.1622679888126113	1.0049154185612303	1.1565828997595318
bin_181	181	1.1421052631578947	0.9874824047591858	1.1565828997595318
bin_182	182	1.1388761759471142	0.9846904845159833	1.1565828997595318
bin_183	183	1.1435545385202135	0.9887354713250325	1.1565828997595318
bin_184	184	1.1404525807271804	0.9860534692016413	1.1565828997595318
bin_185	185	1.1243579964403763	0.9721378352335527	1.1565828997595318
bin_186	186	1.126137808288838	0.9736766889109084	1.1565828997595318
bin_187	187	1.1350368675311466	0.9813709572976872	1.1565828997595318
bin_188	188	1.149402491736588	0.9937917048363444	1.1565828997595318
bin_189	189	1.1568014238494788	1.000188939409352	1.1565828997595318
bin_190	190	1.1619374523264683	1.0046296314497212	1.1565828997595318
bin_191	191	1.1568014238494788	1.000188939409352	1.1565828997595318
bin_192	192	1.157030256801424	1.000386792025012	1.1565828997595318
bin_193	193	1.143910500889906	0.9890432420605038	1.1565828997595318
bin_194	194	1.146097126875159	0.9909338337212551	1.1565828997595318
bin_195	195	1.152657004830918	0.9966056087035092	1.1565828997595318
bin_196	196	1.1561657767607425	0.9996393488102963	1.1565828997595318
bin_197	197	1.1563946097126876	0.9998372014259563	1.1565828997595318
bin_198	198	1.1488431222984998	0.9933080651091754	1.1565828997595318
bin_199	199	1.1291889143147724	0.9763147237863754	1.1565828997595318
bin_200	200	1.1173404525807271	0.9660703550199785	1.1565828997595318
bin_201	201	1.1100432240020341	0.95976105494282	1.1565828997595318
bin_202	202	1.101067887109077	0.9520008356841546	1.1565828997595318
bin_203	203	1.1000254258835493	0.9510995071017033	1.1565828997595318
bin_204	204	1.0852275616577676	0.9383050379556883	1.1565828997595318
bin_205	205	1.089575387744724	0.9420642376532288	1.1565828997595318
bin_206	206	1.0950928044749555	0.9468346840530317	1.1565828997595318
bin_207	207	1.0837782862954488	0.9370519713898416	1.1565828997595318
bin_208	208	1.070785659801678	0.9258183395451446	1.1565828997595318
bin_209	209	1.0625476735316552	0.9186956453813837	1.1565828997595318
bin_210	210	1.0584286803966438	0.9151342982995033	1.1565828997595318
bin_211	211	1.0550978896516654	0.9122544435604517	1.1565828997595318
bin_212	212	1.0645399084900864	0.9204181634636114	1.1565828997595318
bin_213	213	1.0801982714794103	0.9339566335487038	1.1565828997595318
bin_214	214	1.0940772750381291	0.9459566411241266	1.1565828997595318
bin_215	215	1.090137264870361	0.9425500455670011	1.1565828997595318
bin_216	216	1.0880782918149465	0.9407698246629548	1.1565828997595318
bin_217	217	1.0904422979156074	0.9428137819972301	1.1565828997595318
bin_218	218	1.0975851550584648	0.9489896100717611	1.1565828997595318
bin_219	219	1.0964667005592272	0.9480225764942544	1.1565828997595318
bin_220	220	1.1111082867310624	0.9606819251452497	1.1565828997595318
bin_221	221	1.130401626842908	0.9773632543572387	1.1565828997595318
bin_222	222	1.1329689883070666	0.9795830359783334	1.1565828997595318
bin_223	223	1.13467208947636	0.9810555643804458	1.1565828997595318
bin_224	224	1.149161159125572	0.9935830448163266	1.1565828997595318
bin_225	225	1.1462379257752924	0.9910555706932981	1.1565828997595318
bin_226	226	1.1462379257752924	0.9910555706932981	1.1565828997595318
bin_227	227	1.1404168784951703	0.9860226004830932	1.1565828997595318
bin_228	228	1.1416624300965938	0.987099524239862	1.1565828997595318
bin_229	229	1.148576512455516	0.993077549991721	1.1565828997595318
bin_230	230	1.1506354855109304	0.9948577708957673	1.1565828997595318
bin_231	231	1.1635231316725978	1.0060006350729456	1.1565828997595318
bin_232	232	1.1777580071174378	1.0183083351503024	1.1565828997595318
bin_233	233	1.1667768174885613	1.0088138236620556	1.1565828997595318
bin_234	234	1.1662430096593797	1.0083522849091546	1.1565828997595318
bin_235	235	1.151194712760549	0.9953412876845206	1.1565828997595318
bin_236	236	1.1494661921708185	0.9938467812465558	1.1565828997595318
bin_237	237	1.1516522623284189	0.9957368923298641	1.1565828997595318
bin_238	238	1.1497458057956278	0.9940885396409324	1.1565828997595318
bin_239	239	1.1526690391459076	0.9966160137639611	1.1565828997595318
bin_240	240	1.150355871886121	0.9946160125013906	1.1565828997595318
bin_241	241	1.1641840366039655	1.0065720640051086	1.1565828997595318
bin_242	242	1.174224707676665	1.0152533881668155	1.1565828997595318
bin_243	243	1.1779359430604983	1.0184621814012693	1.1565828997595318
bin_244	244	1.1915861718352823	1.0302643866540204	1.1565828997595318
bin_245	245	1.1830706659888155	1.0229017446434587	1.1565828997595318
bin_246	246	1.1684799186578545	1.0102863520641678	1.1565828997595318
bin_247	247	1.170310116929334	1.0118687706455423	1.1565828997595318
bin_248	248	1.177071682765633	1.0177149281822868	1.1565828997595318
bin_249	249	1.1984748347737673	1.036220434370027	1.1565828997595318
bin_250	250	1.2063802745297407	1.0430556035201302	1.1565828997595318
bin_251	251	1.1941026944585664	1.0324402122034102	1.1565828997595318
bin_252	252	1.1850025419420438	1.0245720753682428	1.1565828997595318
bin_253	253	1.199644128113879	1.0372314240192382	1.1565828997595318
bin_254	254	1.2089476359938993	1.0452753851412249	1.1565828997595318
bin_255	255	1.1969496695475343	1.0349017522188815	1.1565828997595318
bin_256	256	1.1785968479918658	1.0190336103334323	1.1565828997595318
bin_257	257	1.1754702592780886	1.0163303119235843	1.1565828997595318
bin_258	258	1.1751143873919674	1.0160226194216502	1.1565828997595318
bin_259	259	1.184341637010676	1.0240006464360796	1.1565828997595318
bin_260	260	1.1792831723436705	1.0196270173014477	1.1565828997595318
bin_261	261	1.1776054905948143	1.0181764669351876	1.1565828997595318
bin_262	262	1.1649211997966447	1.0072094270448289	1.1565828997595318
bin_263	263	1.1602948652770717	1.0032094245196879	1.1565828997595318
bin_264	264	1.1598881545500763	1.002857775946049	1.1565828997595318
bin_265	265	1.1761820030503305	1.0169456969274522	1.1565828997595318
bin_266	266	1.1707676664972038	1.012264375290886	1.1565828997595318
bin_267	267	1.1679969496695475	1.009868769382972	1.1565828997595318
bin_268	268	1.150127097102186	0.9944182101787187	1.1565828997595318
bin_269	269	1.1470513472292831	0.9917588678405755	1.1565828997595318
bin_270	270	1.1534570411794611	0.9972973328753861	1.1565828997595318
bin_271	271	1.1660650737163192	1.0081984386581877	1.1565828997595318
bin_272	272	1.1606761565836299	1.003539095057474	1.1565828997595318
bin_273	273	1.1506100660904932	0.9948357928599149	1.1565828997595318
bin_274	274	1.1572953736654805	1.000616016289102	1.1565828997595318
bin_275	275	1.1524656837824097	0.9964401894771415	1.1565828997595318
bin_276	276	1.1585917641077783	1.0017368961175754	1.1565828997595318
bin_277	277	1.1561372299872936	0.9996146668152098	1.1565828997595318
bin_278	278	1.1534180432020331	0.9972636146028472	1.1565828997595318
bin_279	279	1.1610419313850064	1.0038553497776959	1.1565828997595318
bin_280	280	1.1477509529860228	0.9923637581228762	1.1565828997595318
bin_281	281	1.1482083862770012	0.9927592622333671	1.1565828997595318
bin_282	282	1.1397966963151207	0.985486381090451	1.1565828997595318
bin_283	283	1.1406353240152478	0.9862114719596843	1.1565828997595318
bin_284	284	1.135679796696315	0.9819268440960326	1.1565828997595318
bin_285	285	1.1379415501905972	0.9838823921979044	1.1565828997595318
bin_286	286	1.1316137229987293	0.97841125200278	1.1565828997595318
bin_287	287	1.1227445997458705	0.9707428667493729	1.1565828997595318
bin_288	288	1.1191359593392631	0.9676227787666113	1.1565828997595318
bin_289	289	1.1211944091486659	0.9694025472638204	1.1565828997595318
bin_290	290	1.1279542566709022	0.9752472191188528	1.1565828997595318
bin_291	291	1.133951715374841	0.9804327174564003	1.1565828997595318
bin_292	292	1.1316137229987293	0.97841125200278	1.1565828997595318
bin_293	293	1.1255908513341804	0.9732037812146496	1.1565828997595318
bin_294	294	1.1315883100381194	0.9783892795521972	1.1565828997595318
bin_295	295	1.1462261753494283	0.9910454110879067	1.1565828997595318
bin_296	296	1.1561626429479035	0.9996366392657927	1.1565828997595318
bin_297	297	1.1641931385006352	1.0065799336499663	1.1565828997595318
bin_298	298	1.171156289707751	1.0126003851096617	1.1565828997595318
bin_299	299	1.162617534942821	1.0052176417138312	1.1565828997595318
bin_300	300	1.1551969504447268	0.9988016861436451	1.1565828997595318
bin_301	301	1.150876747141042	0.9950663695445643	1.1565828997595318
bin_302	302	1.157966963151207	1.0011966832571735	1.1565828997595318
bin_303	303	1.1520965692503176	0.9961210471725399	1.1565828997595318
bin_304	304	1.1567979669631512	1.0001859505303634	1.1565828997595318
bin_305	305	1.1427191867852604	0.9880132129074761	1.1565828997595318
bin_306	306	1.1263024142312579	0.9738190098309688	1.1565828997595318
bin_307	307	1.1268869123252858	0.9743243761943738	1.1565828997595318
bin_308	308	1.1308005082592123	0.9777081335841297	1.1565828997595318
bin_309	309	1.1294027954256671	0.976499648802074	1.1565828997595318
bin_310	310	1.127420584498094	0.9747857976566133	1.1565828997595318
bin_311	311	1.1237865311308768	0.9716437372232688	1.1565828997595318
bin_312	312	1.1157560355781448	0.964700442839095	1.1565828997595318
bin_313	313	1.1044218551461245	0.9549007298791533	1.1565828997595318
bin_314	314	1.101982210927573	0.9527913746232017	1.1565828997595318
bin_315	315	1.1060228716645488	0.9562849942658714	1.1565828997595318
bin_316	316	1.110292249047014	0.9599763659637868	1.1565828997595318
bin_317	317	1.1198221092757306	0.9682160349323475	1.1565828997595318
bin_318	318	1.1144853875476493	0.9636018203099534	1.1565828997595318
bin_319	319	1.103684879288437	0.9542635288122513	1.1565828997595318
bin_320	320	1.1074459974587039	0.9575154514985099	1.1565828997595318
bin_321	321	1.1102160101651843	0.9599104486120383	1.1565828997595318
bin_322	322	1.1129351969504446	0.9622615008244009	1.1565828997595318
bin_323	323	1.1121219822109276	0.9615583824057504	1.1565828997595318
bin_324	324	1.1155019059720457	0.9644807183332667	1.1565828997595318
bin_325	325	1.1117662007623887	0.9612507680975908	1.1565828997595318
bin_326	326	1.111715374841169	0.9612068231964251	1.1565828997595318
bin_327	327	1.1267852604828463	0.9742364863920426	1.1565828997595318
bin_328	328	1.1332147395171537	0.9797955163894982	1.1565828997595318
bin_329	329	1.1364930114358323	0.9826299625146832	1.1565828997595318
bin_330	330	1.1286404066073699	0.9758404752845892	1.1565828997595318
bin_331	331	1.1161880559085133	0.965073974499003	1.1565828997595318
bin_332	332	1.1157560355781448	0.964700442839095	1.1565828997595318
bin_333	333	1.1285387547649302	0.9757525854822579	1.1565828997595318
bin_334	334	1.1276747141041932	0.9750055221624416	1.1565828997595318
bin_335	335	1.1361626429479035	0.9823443206571064	1.1565828997595318
bin_336	336	1.149987293519695	0.9942973337741653	1.1565828997595318
bin_337	337	1.165158831003812	1.007414886772114	1.1565828997595318
bin_338	338	1.1710546378653113	1.0125124953073301	1.1565828997595318
bin_339	339	1.1744091486658195	1.0154128587842635	1.1565828997595318
bin_340	340	1.1712325285895806	1.01266630246141	1.1565828997595318
bin_341	341	1.171105463786531	1.012556440208496	1.1565828997595318
bin_342	342	1.1764167725540025	1.017148682380307	1.1565828997595318
bin_343	343	1.1800254129606098	1.0202687703630686	1.1565828997595318
bin_344	344	1.1849809402795426	1.0245533982267203	1.1565828997595318
bin_345	345	1.1886404066073697	1.0277174311106476	1.1565828997595318
bin_346	346	1.193163913595934	1.0316285273143913	1.1565828997595318
bin_347	347	1.1984752223634054	1.0362207694862025	1.1565828997595318
bin_348	348	1.1946886912325285	1.0329468743493608	1.1565828997595318
bin_349	349	1.1806861499364676	1.0208400540782223	1.1565828997595318
bin_350	350	1.1850063532401525	1.024575370677303	1.1565828997595318
bin_351	351	1.1831766200762388	1.0229933542353395	1.1565828997595318
bin_352	352	1.1805336721728081	1.0207082193747254	1.1565828997595318
bin_353	353	1.1698602287166455	1.0114797901299373	1.1565828997595318
bin_354	354	1.1775857687420586	1.0181594151071174	1.1565828997595318
bin_355	355	1.1699618805590852	1.0115676799322686	1.1565828997595318
bin_356	356	1.1451080050825921	0.9900786232622621	1.1565828997595318
bin_357	357	1.126861499364676	0.9743024037437911	1.1565828997595318
bin_358	358	1.1201524777636596	0.9685016767899244	1.1565828997595318
bin_359	359	1.124320203303685	0.9721051586855083	1.1565828997595318
bin_360	360	1.1146632782719186	0.9637556274640332	1.1565828997595318
bin_361	361	1.1138500635324016	0.9630525090453829	1.1565828997595318
bin_362	362	1.102261753494282	0.9530330715796128	1.1565828997595318
bin_363	363	1.0870902160101652	0.9399155185816641	1.1565828997595318
bin_364	364	1.068335451080051	0.9236998500515367	1.1565828997595318
bin_365	365	1.051994917407878	0.9095715643267777	1.1565828997595318
bin_366	366	1.0508767471410418	0.9086047765011331	1.1565828997595318
bin_367	367	1.047445997458704	0.9056384956724515	1.1565828997595318
bin_368	368	1.0578907242693774	0.9146691728619939	1.1565828997595318
bin_369	369	1.0508767471410418	0.9086047765011331	1.1565828997595318
bin_370	370	1.0552477763659467	0.9123840380013798	1.1565828997595318
bin_371	371	1.0553494282083862	0.912471927803711	1.1565828997595318
bin_372	372	1.050317662007624	0.9081213825883111	1.1565828997595318
bin_373	373	1.0395933926302414	0.8988490084423573	1.1565828997595318
bin_374	374	1.0497331639135958	0.9076160162249058	1.1565828997595318
bin_375	375	1.0516391359593393	0.90926395001861815	1.1565828997595318
bin_376	376	1.0509529860228717	0.9086706938528817	1.1565828997595318
bin_377	377	1.0495552731893265	0.9074622090708261	1.1565828997595318
bin_378	378	1.0483862770012706	0.906451476344016	1.1565828997595318
bin_379	379	1.0540533672172807	0.9113513328239867	1.1565828997595318
bin_380	380	1.049428208386277	0.9073523468179119	1.1565828997595318
bin_381	381	1.0521728081321473	0.9097253714808574	1.1565828997595318
bin_382	382	1.0520203303684879	0.9095935367773604	1.1565828997595318
bin_383	383	1.0544853875476492	0.9117248644838948	1.1565828997595318
bin_384	384	1.0590597204574332	0.9156799055888041	1.1565828997595318
bin_385	385	1.0586785260482847	0.9153503188300617	1.1565828997595318
bin_386	386	1.0601270648030496	0.9166027485132829	1.1565828997595318
bin_387	387	1.055425667090216	0.9125378451554595	1.1565828997595318
bin_388	388	1.0585514612452351	0.9152404565771476	1.1565828997595318
bin_389	389	1.0695298602287167	0.9247325552289295	1.1565828997595318
bin_390	390	1.0768233799237612	0.9310386485462014	1.1565828997595318
bin_391	391	1.0823379923761118	0.9358066703226752	1.1565828997595318
bin_392	392	1.0823888182973316	0.9358506152238408	1.1565828997595318
bin_393	393	1.083456162642948	0.9367734581483197	1.1565828997595318
bin_394	394	1.1052604828462516	0.9556258207483866	1.1565828997595318
bin_395	395	1.1226937738246505	0.9706989218482072	1.1565828997595318
bin_396	396	1.1287420584498093	0.9759283650869204	1.1565828997595318
bin_397	397	1.1301651842439644	0.9771588223195588	1.1565828997595318
bin_398	398	1.1223634053367217	0.9704132799906304	1.1565828997595318
bin_399	399	1.119745870393901	0.9681501175805991	1.1565828997595318
bin_400	400	1.1193138500635325	0.967776585920691	1.1565828997595318
bin_401	401	1.1365184243964421	0.9826519349652659	1.1565828997595318
bin_402	402	1.1521728081321474	0.9961869645242885	1.1565828997595318
bin_403	403	1.1643964421855146	1.0067557132546292	1.1565828997595318
bin_404	404	1.1678780177890724	1.0097659389844766	1.1565828997595318
bin_405	405	1.161473951715375	1.004228881437604	1.1565828997595318
bin_406	406	1.1566454891994917	1.0000541158268663	1.1565828997595318
bin_407	407	1.1468869123252858	0.99161669480306	1.1565828997595318
bin_408	408	1.146556543837357	0.9913310529454834	1.1565828997595318
bin_409	409	1.156315120711563	0.9997684739692896	1.1565828997595318
bin_410	410	1.1721473951715375	1.0134573106823919	1.1565828997595318
bin_411	411	1.1689707750952987	1.0107107543595384	1.1565828997595318
bin_412	412	1.1633290978398982	1.0058328703301502	1.1565828997595318
bin_413	413	1.1641931385006352	1.0065799336499663	1.1565828997595318
bin_414	414	1.159745870393901	1.0027347547979715	1.1565828997595318
bin_415	415	1.1515883100381195	0.9956815981608834	1.1565828997595318
